Sort Code,person_age,person_income,person_home_ownership,person_emp_length,home_ownership,mortgage_debt,rent,li_debt_consolidation,li_education,li_home_improvement,li_medical,li_personal,li_venture,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
8989,23,46000,RENT,2,0,0,1,0,1,0,0,0,0,D,8000,11.86,1,0.17,0,3
8997,25,53000,RENT,9,0,0,1,0,1,0,0,0,0,C,8000,12.23,0,0.15,0,3
9023,23,55000,RENT,4,0,0,1,0,1,0,0,0,0,B,8000,9.25,0,0.15,0,2
9027,22,49000,RENT,1,0,0,1,0,1,0,0,0,0,A,8000,6.91,1,0.16,0,2
9039,23,56000,RENT,1,0,0,1,0,1,0,0,0,0,B,8000,10,0,0.14,0,3
9048,23,57750,RENT,3,0,0,1,0,1,0,0,0,0,A,8000,7.49,0,0.14,0,3
9054,23,58000,RENT,4,0,0,1,0,1,0,0,0,0,B,8000,10.37,0,0.14,0,4
9065,22,60000,RENT,2,0,0,1,0,1,0,0,0,0,B,8000,10,0,0.13,0,4
9074,23,60000,RENT,3,0,0,1,0,1,0,0,0,0,B,8000,10.25,0,0.13,0,3
9081,23,60000,RENT,2,0,0,1,0,1,0,0,0,0,A,8000,8.94,0,0.13,0,3
9085,21,60000,RENT,2,0,0,1,0,1,0,0,0,0,B,8000,11.26,0,0.13,0,3
9120,26,28000,RENT,6,0,0,1,0,1,0,0,0,0,B,5100,11.89,0,0.18,0,4
9130,24,53000,RENT,5,0,0,1,0,1,0,0,0,0,A,5100,7.9,0,0.1,0,2
9176,26,16800,RENT,0,0,0,1,0,1,0,0,0,0,B,5000,,1,0.3,0,4
9185,23,18000,RENT,0,0,0,1,0,1,0,0,0,0,A,5000,8.59,1,0.28,0,4
9223,24,21648,RENT,8,0,0,1,0,1,0,0,0,0,A,5000,6.99,0,0.23,0,3
9233,23,22944,RENT,7,0,0,1,0,1,0,0,0,0,B,5000,11.11,0,0.22,0,3
9236,24,23000,RENT,2,0,0,1,0,1,0,0,0,0,B,5000,,0,0.22,0,4
9243,22,24000,RENT,4,0,0,1,0,1,0,0,0,0,D,5000,16.49,0,0.21,0,4
9246,21,24000,RENT,5,0,0,1,0,1,0,0,0,0,B,5000,,0,0.21,0,4
9251,25,24000,RENT,3,0,0,1,0,1,0,0,0,0,A,5000,6.92,0,0.21,0,4
9264,21,24996,RENT,2,0,0,1,0,1,0,0,0,0,E,5000,16.45,1,0.2,0,4
9271,23,25000,RENT,1,0,0,1,0,1,0,0,0,0,B,5000,10.99,0,0.2,0,4
9279,23,25000,RENT,8,0,0,1,0,1,0,0,0,0,B,5000,10.62,0,0.2,0,3
9293,23,26400,RENT,3,0,0,1,0,1,0,0,0,0,D,5000,15.99,0,0.19,0,3
9315,22,27360,RENT,5,0,0,1,0,1,0,0,0,0,A,5000,7.51,0,0.18,0,2
9342,23,65000,RENT,2,0,0,1,0,1,0,0,0,0,A,8000,6.62,0,0.12,0,4
9344,24,65000,RENT,3,0,0,1,0,1,0,0,0,0,B,8000,12.69,0,0.12,0,3
9351,22,65000,RENT,7,0,0,1,0,1,0,0,0,0,A,8000,6.54,0,0.12,0,4
9388,22,70000,RENT,6,0,0,1,0,1,0,0,0,0,A,8000,6.99,0,0.11,0,2
9391,23,70000,RENT,4,0,0,1,0,1,0,0,0,0,D,8000,16.02,0,0.11,0,2
9393,22,70000,RENT,0,0,0,1,0,1,0,0,0,0,A,8000,7.66,0,0.11,0,4
9404,22,72000,RENT,2,0,0,1,0,1,0,0,0,0,A,8000,7.9,0,0.11,0,4
9419,26,74000,RENT,2,0,0,1,0,1,0,0,0,0,C,8000,13.92,0,0.11,0,3
9440,23,80000,RENT,5,0,0,1,0,1,0,0,0,0,A,8000,7.9,0,0.1,0,3
9478,26,90000,RENT,3,0,0,1,0,1,0,0,0,0,C,8000,14.27,0,0.09,0,3
9480,22,90000,RENT,0,0,0,1,0,1,0,0,0,0,A,8000,7.49,0,0.09,0,3
9505,24,97000,RENT,3,0,0,1,0,1,0,0,0,0,D,8000,15.31,0,0.08,0,3
9530,25,120000,RENT,1,0,0,1,0,1,0,0,0,0,B,8000,,0,0.07,0,3
9554,22,30000,RENT,1,0,0,1,0,1,0,0,0,0,B,8050,12.69,1,0.27,0,2
9555,22,48000,RENT,6,0,0,1,0,1,0,0,0,0,B,8050,10,0,0.17,0,2
9561,21,25000,RENT,0,0,0,1,0,1,0,0,0,0,A,8125,7.9,1,0.33,0,3
9563,23,30000,RENT,4,0,0,1,0,1,0,0,0,0,C,8125,12.68,0,0.27,0,3
9577,22,150000,RENT,2,0,0,1,0,1,0,0,0,0,A,8200,6.99,0,0.05,0,3
9578,21,25200,RENT,1,0,0,1,0,1,0,0,0,0,A,8250,7.49,1,0.33,0,4
9590,23,26000,RENT,4,0,0,1,0,1,0,0,0,0,B,8300,9.99,1,0.32,0,4
9592,22,45020,RENT,6,0,0,1,0,1,0,0,0,0,B,8300,10.99,0,0.18,0,4
9602,21,30000,RENT,5,0,0,1,0,1,0,0,0,0,A,8400,6.03,0,0.28,0,3
9608,22,32000,RENT,3,0,0,1,0,1,0,0,0,0,B,8400,11.49,0,0.26,0,4
9622,23,30000,RENT,1,0,0,1,0,1,0,0,0,0,A,8400,,1,0.28,0,3
9623,24,36100,RENT,3,0,0,1,0,1,0,0,0,0,B,8400,11.26,0,0.23,0,4
9625,22,41000,RENT,0,0,0,1,0,1,0,0,0,0,A,8400,8.94,0,0.2,0,2
9638,24,45000,RENT,1,0,0,1,0,1,0,0,0,0,A,8400,7.9,0,0.19,0,3
9652,23,52000,RENT,2,0,0,1,0,1,0,0,0,0,A,8400,6.17,0,0.16,0,3
9660,25,55000,RENT,0,0,0,1,0,1,0,0,0,0,C,8400,13.72,0,0.15,0,3
9696,24,75000,RENT,1,0,0,1,0,1,0,0,0,0,B,8400,12.69,0,0.11,0,4
9717,23,66000,RENT,3,0,0,1,0,1,0,0,0,0,A,8550,7.88,0,0.13,0,4
9733,23,60626,RENT,4,0,0,1,0,1,0,0,0,0,A,8625,7.9,0,0.14,0,4
9737,23,28000,RENT,0,0,0,1,0,1,0,0,0,0,A,8700,6.03,1,0.31,0,2
9757,22,46104,RENT,4,0,0,1,0,1,0,0,0,0,A,8775,7.29,0,0.19,0,2
9785,22,30000,RENT,2,0,0,1,0,1,0,0,0,0,B,9000,,0,0.3,0,3
9787,26,30000,RENT,8,0,0,1,0,1,0,0,0,0,A,9000,5.99,1,0.3,0,2
9801,21,33000,RENT,5,0,0,1,0,1,0,0,0,0,B,9000,12.69,0,0.27,0,3
9802,22,33000,RENT,6,0,0,1,0,1,0,0,0,0,B,9000,11.99,0,0.27,0,4
9810,26,34320,RENT,2,0,0,1,0,1,0,0,0,0,A,9000,6.62,1,0.26,0,2
9811,23,29000,RENT,2,0,0,1,0,1,0,0,0,0,B,9000,11.71,1,0.31,0,2
9818,23,36000,RENT,3,0,0,1,0,1,0,0,0,0,B,9000,9.99,0,0.25,0,2
9825,24,30000,RENT,0,0,0,1,0,1,0,0,0,0,D,9000,15.58,1,0.3,0,3
9847,23,33359,RENT,2,0,0,1,0,1,0,0,0,0,A,9000,,1,0.27,0,4
9852,22,40000,RENT,2,0,0,1,0,1,0,0,0,0,B,9000,10.59,0,0.23,0,4
9874,21,36140,RENT,5,0,0,1,0,1,0,0,0,0,A,9000,8.94,1,0.25,0,2
9882,23,43200,RENT,0,0,0,1,0,1,0,0,0,0,A,9000,6.17,0,0.21,0,3
9888,23,45000,RENT,7,0,0,1,0,1,0,0,0,0,B,9000,10.65,0,0.2,0,2
9891,23,45000,RENT,4,0,0,1,0,1,0,0,0,0,A,9000,5.99,0,0.2,0,3
9897,22,45000,RENT,0,0,0,1,0,1,0,0,0,0,B,9000,11.48,0,0.2,0,4
9912,24,46704,RENT,2,0,0,1,0,1,0,0,0,0,B,9000,11.49,0,0.19,0,4
9914,22,47840,RENT,0,0,0,1,0,1,0,0,0,0,C,9000,12.53,0,0.19,0,4
9929,26,50004,RENT,0,0,0,1,0,1,0,0,0,0,A,9000,6.17,0,0.18,0,4
9936,23,51000,RENT,2,0,0,1,0,1,0,0,0,0,B,9000,10.99,0,0.18,0,2
9938,22,51000,RENT,4,0,0,1,0,1,0,0,0,0,D,9000,15.33,0,0.18,0,4
9943,26,51840,RENT,9,0,0,1,0,1,0,0,0,0,A,9000,8,0,0.17,0,4
9952,21,52000,RENT,0,0,0,1,0,1,0,0,0,0,B,9000,11.83,0,0.17,0,4
9968,25,55000,RENT,9,0,0,1,0,1,0,0,0,0,B,9000,10.99,0,0.16,0,4
9994,22,50000,RENT,0,0,0,1,0,1,0,0,0,0,A,9200,6.92,0,0.18,0,4
9995,23,50000,RENT,5,0,0,1,0,1,0,0,0,0,E,9200,15.68,0,0.18,0,2
10006,22,63000,RENT,5,0,0,1,0,1,0,0,0,0,A,9225,5.99,0,0.15,0,4
10012,25,24996,RENT,2,0,0,1,0,1,0,0,0,0,A,9250,8.59,1,0.37,0,4
10040,23,40000,RENT,7,0,0,1,0,1,0,0,0,0,D,9250,16.07,0,0.23,0,2
10051,22,50000,RENT,4,0,0,1,0,1,0,0,0,0,A,9350,7.49,0,0.19,0,3
10059,26,45500,RENT,2,0,0,1,0,1,0,0,0,0,B,9400,9.91,0,0.21,0,2
10064,23,50400,RENT,5,0,0,1,0,1,0,0,0,0,B,9400,9.99,0,0.19,0,4
10093,23,41000,RENT,5,0,0,1,0,1,0,0,0,0,A,9500,7.88,0,0.23,0,2
10094,23,44064,RENT,0,0,0,1,0,1,0,0,0,0,B,9500,11.26,0,0.22,0,2
10096,25,46500,RENT,5,0,0,1,0,1,0,0,0,0,A,9500,6.76,0,0.2,0,3
10109,26,54011,RENT,10,0,0,1,0,1,0,0,0,0,D,9500,16.29,0,0.18,0,2
10115,25,57000,RENT,2,0,0,1,0,1,0,0,0,0,A,9500,6.17,0,0.17,0,4
10131,22,21600,RENT,0,0,0,1,0,1,0,0,0,0,A,9600,7.49,1,0.44,0,2
10132,23,22000,RENT,3,0,0,1,0,1,0,0,0,0,C,9600,13.16,1,0.44,0,2
10143,21,28800,RENT,1,0,0,1,0,1,0,0,0,0,B,9600,10.37,1,0.33,0,3
10157,22,35000,RENT,1,0,0,1,0,1,0,0,0,0,B,9600,11.99,0,0.27,0,4
10189,22,45000,RENT,2,0,0,1,0,1,0,0,0,0,C,9600,12.73,0,0.21,0,3
10192,23,45000,RENT,2,0,0,1,0,1,0,0,0,0,B,9600,10.25,0,0.21,0,2
10205,23,50000,RENT,2,0,0,1,0,1,0,0,0,0,C,9600,14.26,0,0.19,0,3
10223,25,49000,RENT,10,0,0,1,0,1,0,0,0,0,A,9600,7.51,1,0.2,0,2
10250,26,59000,RENT,3,0,0,1,0,1,0,0,0,0,A,9600,7.49,1,0.16,0,3
10259,24,69996,RENT,1,0,0,1,0,1,0,0,0,0,B,9600,11.71,0,0.14,0,4
10261,26,64000,RENT,0,0,0,1,0,1,0,0,0,0,C,9600,11.97,1,0.15,0,4
10270,22,72576,RENT,7,0,0,1,0,1,0,0,0,0,A,9600,7.29,0,0.13,0,3
10283,26,80000,RENT,4,0,0,1,0,1,0,0,0,0,A,9600,,0,0.12,0,2
10285,25,80000,RENT,2,0,0,1,0,1,0,0,0,0,B,9600,12.21,0,0.12,0,4
10288,25,83000,RENT,3,0,0,1,0,1,0,0,0,0,B,9600,10.99,0,0.12,0,2
10294,24,85392,RENT,9,0,0,1,0,1,0,0,0,0,A,9600,7.29,0,0.11,0,3
10311,26,120640,RENT,0,0,0,1,0,1,0,0,0,0,C,9600,14.22,0,0.08,0,4
10324,25,30000,RENT,1,0,0,1,0,1,0,0,0,0,A,9950,8.49,1,0.33,0,4
10335,22,20000,RENT,2,0,0,1,0,1,0,0,0,0,A,10000,7.49,1,0.5,0,4
10336,22,20008,RENT,2,0,0,1,0,1,0,0,0,0,B,10000,10.95,1,0.5,0,2
10337,21,21000,RENT,2,0,0,1,0,1,0,0,0,0,B,10000,11.71,1,0.48,0,2
10361,21,24000,RENT,5,0,0,1,0,1,0,0,0,0,A,10000,,1,0.42,0,2
10398,23,25920,RENT,4,0,0,1,0,1,0,0,0,0,D,10000,15.58,1,0.39,0,2
10413,22,26400,RENT,1,0,0,1,0,1,0,0,0,0,A,10000,7.49,1,0.38,0,3
10424,22,27376,RENT,0,0,0,1,0,1,0,0,0,0,C,10000,10.28,1,0.37,0,3
10426,22,28000,RENT,6,0,0,1,0,1,0,0,0,0,A,10000,5.42,1,0.36,0,3
10445,23,30000,RENT,7,0,0,1,0,1,0,0,0,0,C,10000,13.99,1,0.33,0,2
10462,22,30000,RENT,4,0,0,1,0,1,0,0,0,0,B,10000,11.86,1,0.33,0,2
10465,22,30000,RENT,4,0,0,1,0,1,0,0,0,0,C,10000,14.35,1,0.33,0,3
10496,25,30720,RENT,6,0,0,1,0,1,0,0,0,0,B,10000,10.37,1,0.33,0,2
10531,21,32400,RENT,1,0,0,1,0,1,0,0,0,0,B,10000,11.48,1,0.31,0,2
10541,23,33000,RENT,4,0,0,1,0,1,0,0,0,0,C,10000,14.65,0,0.3,0,3
10542,23,33000,RENT,4,0,0,1,0,1,0,0,0,0,B,10000,11.99,0,0.3,0,4
10548,23,33280,RENT,2,0,0,1,0,1,0,0,0,0,A,10000,7.51,0,0.3,0,4
10558,22,33600,RENT,3,0,0,1,0,1,0,0,0,0,B,10000,10.25,0,0.3,0,3
10564,21,34000,RENT,5,0,0,1,0,1,0,0,0,0,B,10000,9.91,0,0.29,0,4
10569,26,34995,RENT,4,0,0,1,0,1,0,0,0,0,A,10000,7.88,0,0.29,0,2
10577,23,35000,RENT,1,0,0,1,0,1,0,0,0,0,A,10000,5.79,0,0.29,0,2
10595,25,35364,RENT,0,0,0,1,0,1,0,0,0,0,A,10000,9.32,0,0.28,0,3
10615,24,36000,RENT,3,0,0,1,0,1,0,0,0,0,A,10000,5.99,0,0.28,0,3
10622,22,36000,RENT,3,0,0,1,0,1,0,0,0,0,C,10000,14.72,0,0.28,0,2
10629,21,36000,RENT,3,0,0,1,0,1,0,0,0,0,B,10000,10.62,0,0.28,0,3
10642,23,36000,RENT,0,0,0,1,0,1,0,0,0,0,A,10000,8.59,0,0.28,0,2
10650,22,36396,RENT,4,0,0,1,0,1,0,0,0,0,A,10000,5.42,0,0.27,0,3
10654,22,36996,RENT,5,0,0,1,0,1,0,0,0,0,A,10000,7.51,0,0.27,0,4
10660,22,37000,RENT,2,0,0,1,0,1,0,0,0,0,A,10000,8.59,0,0.27,0,2
10662,22,37200,RENT,2,0,0,1,0,1,0,0,0,0,A,10000,6.92,0,0.27,0,3
10672,24,38000,RENT,6,0,0,1,0,1,0,0,0,0,B,10000,,0,0.26,0,4
10676,25,38000,RENT,1,0,0,1,0,1,0,0,0,0,A,10000,7.49,0,0.26,0,4
10691,22,38004,RENT,3,0,0,1,0,1,0,0,0,0,B,10000,10.75,0,0.26,0,2
10696,23,32400,RENT,7,0,0,1,0,1,0,0,0,0,A,10000,8.49,1,0.31,0,3
10697,21,38400,RENT,5,0,0,1,0,1,0,0,0,0,A,10000,7.66,0,0.26,0,4
10718,22,39580,RENT,3,0,0,1,0,1,0,0,0,0,B,10000,9.99,0,0.25,0,2
10726,21,39996,RENT,2,0,0,1,0,1,0,0,0,0,A,10000,8.59,0,0.25,0,4
10735,22,40000,RENT,2,0,0,1,0,1,0,0,0,0,B,10000,,0,0.25,0,4
10739,23,40000,RENT,7,0,0,1,0,1,0,0,0,0,C,10000,,0,0.25,0,2
10757,22,40000,RENT,7,0,0,1,0,1,0,0,0,0,B,10000,10.37,0,0.25,0,2
10760,23,34000,RENT,7,0,0,1,0,1,0,0,0,0,B,10000,10.36,1,0.29,0,4
10761,21,40000,RENT,5,0,0,1,0,1,0,0,0,0,A,10000,,0,0.25,0,2
10762,23,40000,RENT,3,0,0,1,0,1,0,0,0,0,B,10000,10.75,0,0.25,0,4
10769,22,40000,RENT,2,0,0,1,0,1,0,0,0,0,A,10000,7.14,0,0.25,0,4
10776,25,40000,RENT,0,0,0,1,0,1,0,0,0,0,B,10000,12.18,0,0.25,0,3
10783,26,40000,RENT,2,0,0,1,0,1,0,0,0,0,A,10000,9.63,0,0.25,0,4
10789,22,40000,RENT,0,0,0,1,0,1,0,0,0,0,A,10000,8,0,0.25,0,4
10793,24,41000,RENT,4,0,0,1,0,1,0,0,0,0,A,10000,6.99,0,0.24,0,4
10803,22,42000,RENT,1,0,0,1,0,1,0,0,0,0,B,10000,12.42,0,0.24,0,4
10812,22,42000,RENT,4,0,0,1,0,1,0,0,0,0,B,10000,10.99,0,0.24,0,4
10813,22,42000,RENT,3,0,0,1,0,1,0,0,0,0,A,10000,6.92,0,0.24,0,2
10823,24,42000,RENT,2,0,0,1,0,1,0,0,0,0,A,10000,7.88,0,0.24,0,3
10831,26,43000,RENT,4,0,0,1,0,1,0,0,0,0,C,10000,14.65,0,0.23,0,4
10834,24,43000,RENT,8,0,0,1,0,1,0,0,0,0,A,10000,5.79,0,0.23,0,2
10835,25,43000,RENT,4,0,0,1,0,1,0,0,0,0,A,10000,7.66,0,0.23,0,3
10838,23,43000,RENT,1,0,0,1,0,1,0,0,0,0,B,10000,9.25,0,0.23,0,3
10852,22,44000,RENT,5,0,0,1,0,1,0,0,0,0,D,10000,15.95,0,0.23,0,4
10860,22,45000,RENT,4,0,0,1,0,1,0,0,0,0,B,10000,10.65,0,0.22,0,3
10870,23,45000,RENT,7,0,0,1,0,1,0,0,0,0,A,10000,6.62,0,0.22,0,4
10874,22,45000,RENT,2,0,0,1,0,1,0,0,0,0,A,10000,7.51,0,0.22,0,3
10888,24,45000,RENT,1,0,0,1,0,1,0,0,0,0,A,10000,6.54,0,0.22,0,3
10891,22,45000,RENT,4,0,0,1,0,1,0,0,0,0,A,10000,7.51,0,0.22,0,2
10900,21,45000,RENT,3,0,0,1,0,1,0,0,0,0,B,10000,10.25,0,0.22,0,2
10911,21,45000,RENT,5,0,0,1,0,1,0,0,0,0,B,10000,,0,0.22,0,2
10928,23,30000,RENT,0,0,0,1,0,1,0,0,0,0,B,4275,11.86,0,0.14,0,4
10954,24,46256,RENT,7,0,0,1,0,1,0,0,0,0,B,10000,11.48,0,0.22,0,3
10959,21,30000,RENT,0,0,0,1,0,1,0,0,0,0,A,4200,6.92,0,0.14,0,4
10980,25,40000,RENT,2,0,0,1,0,1,0,0,0,0,B,4200,9.63,0,0.1,0,2
10984,24,42000,RENT,9,0,0,1,0,1,0,0,0,0,A,4200,7.9,0,0.1,0,2
11001,26,53000,RENT,11,0,0,1,0,1,0,0,0,0,C,4200,14.22,0,0.08,0,4
11033,23,20000,RENT,0,0,0,1,0,1,0,0,0,0,C,4100,13.49,0,0.2,0,4
11051,24,54000,RENT,3,0,0,1,0,1,0,0,0,0,A,4025,6.76,0,0.07,0,2
11090,25,48000,RENT,2,0,0,1,0,1,0,0,0,0,B,10000,11.86,0,0.21,0,3
11096,26,48000,RENT,1,0,0,1,0,1,0,0,0,0,A,10000,8.94,0,0.21,0,4
11100,23,48000,RENT,1,0,0,1,0,1,0,0,0,0,C,10000,12.84,0,0.21,0,4
11112,22,48996,RENT,4,0,0,1,0,1,0,0,0,0,C,10000,12.87,0,0.2,0,2
11128,23,50000,RENT,5,0,0,1,0,1,0,0,0,0,A,10000,7.51,0,0.2,0,3
11132,23,50000,RENT,3,0,0,1,0,1,0,0,0,0,B,10000,9.91,0,0.2,0,3
11136,21,50000,RENT,1,0,0,1,0,1,0,0,0,0,A,10000,6.03,0,0.2,0,4
11148,25,50000,RENT,6,0,0,1,0,1,0,0,0,0,A,10000,7.49,0,0.2,0,3
11149,22,50000,RENT,6,0,0,1,0,1,0,0,0,0,B,10000,10.99,0,0.2,0,2
11159,23,50000,RENT,5,0,0,1,0,1,0,0,0,0,B,10000,9.63,0,0.2,0,3
11160,23,50000,RENT,0,0,0,1,0,1,0,0,0,0,A,10000,6.92,0,0.2,0,2
11192,22,50000,RENT,4,0,0,1,0,1,0,0,0,0,A,10000,9.32,0,0.2,0,2
11194,23,50004,RENT,7,0,0,1,0,1,0,0,0,0,A,10000,6.17,0,0.2,0,4
11209,24,51000,RENT,1,0,0,1,0,1,0,0,0,0,B,10000,11.83,0,0.2,0,2
11216,22,51360,RENT,4,0,0,1,0,1,0,0,0,0,D,10000,,0,0.19,0,2
11224,24,52000,RENT,3,0,0,1,0,1,0,0,0,0,B,10000,12.42,0,0.19,0,2
11226,25,52000,RENT,9,0,0,1,0,1,0,0,0,0,D,10000,,0,0.19,0,2
11244,21,53000,RENT,5,0,0,1,0,1,0,0,0,0,A,10000,7.51,0,0.19,0,4
11253,22,53500,RENT,2,0,0,1,0,1,0,0,0,0,B,10000,9.99,0,0.19,0,3
11262,26,54000,RENT,6,0,0,1,0,1,0,0,0,0,A,10000,7.9,0,0.19,0,2
11293,23,55000,RENT,0,0,0,1,0,1,0,0,0,0,B,10000,10.59,0,0.18,0,2
11294,23,55000,RENT,4,0,0,1,0,1,0,0,0,0,B,10000,10.37,0,0.18,0,4
11299,23,55000,RENT,7,0,0,1,0,1,0,0,0,0,A,10000,5.79,0,0.18,0,3
11317,24,56000,RENT,2,0,0,1,0,1,0,0,0,0,A,10000,6.03,0,0.18,0,4
11337,22,51000,RENT,6,0,0,1,0,1,0,0,0,0,A,10000,5.42,1,0.2,0,4
11343,21,57996,RENT,3,0,0,1,0,1,0,0,0,0,B,10000,9.25,0,0.17,0,4
11344,23,57996,RENT,7,0,0,1,0,1,0,0,0,0,C,10000,13.23,0,0.17,0,3
11361,24,59000,RENT,1,0,0,1,0,1,0,0,0,0,A,10000,,0,0.17,0,4
11415,21,60000,RENT,5,0,0,1,0,1,0,0,0,0,B,10000,12.18,0,0.17,0,2
11422,23,60000,RENT,3,0,0,1,0,1,0,0,0,0,E,10000,,0,0.17,0,2
11423,23,54000,RENT,1,0,0,1,0,1,0,0,0,0,D,10000,14.42,1,0.19,0,3
11428,22,54000,RENT,6,0,0,1,0,1,0,0,0,0,C,10000,13.79,1,0.19,0,4
11441,23,62000,RENT,3,0,0,1,0,1,0,0,0,0,C,10000,13.49,0,0.16,0,4
11448,22,43200,RENT,6,0,0,1,0,1,0,0,0,0,B,4000,11.11,0,0.09,0,2
11450,24,44000,RENT,1,0,0,1,0,1,0,0,0,0,B,4000,8.7,0,0.09,0,2
11454,22,44700,RENT,0,0,0,1,0,1,0,0,0,0,C,4000,13.99,0,0.09,0,3
11473,23,45000,RENT,7,0,0,1,0,1,0,0,0,0,D,4000,14.96,0,0.09,0,4
11479,21,45000,RENT,0,0,0,1,0,1,0,0,0,0,C,4000,,0,0.09,0,3
11494,22,62322,RENT,7,0,0,1,0,1,0,0,0,0,B,10000,,0,0.16,0,2
11495,22,62364,RENT,2,0,0,1,0,1,0,0,0,0,B,10000,10.99,0,0.16,0,2
11496,25,62366,RENT,8,0,0,1,0,1,0,0,0,0,A,10000,8.94,0,0.16,0,2
11526,23,65000,RENT,0,0,0,1,0,1,0,0,0,0,B,10000,11.49,0,0.15,0,4
11528,21,65000,RENT,1,0,0,1,0,1,0,0,0,0,B,10000,9.99,0,0.15,0,2
11537,23,59000,RENT,3,0,0,1,0,1,0,0,0,0,D,10000,15.58,1,0.17,0,3
11538,22,65000,RENT,2,0,0,1,0,1,0,0,0,0,B,10000,9.88,0,0.15,0,2
11545,25,65000,RENT,0,0,0,1,0,1,0,0,0,0,B,10000,10.95,0,0.15,0,2
11577,26,68000,RENT,3,0,0,1,0,1,0,0,0,0,D,10000,15.05,0,0.15,0,4
11588,24,70000,RENT,1,0,0,1,0,1,0,0,0,0,B,10000,11.71,0,0.14,0,2
11590,22,70000,RENT,4,0,0,1,0,1,0,0,0,0,B,10000,12.69,0,0.14,0,4
11597,23,70000,RENT,4,0,0,1,0,1,0,0,0,0,A,10000,,0,0.14,0,3
11602,24,70000,RENT,0,0,0,1,0,1,0,0,0,0,A,10000,7.29,0,0.14,0,4
11617,24,70000,RENT,1,0,0,1,0,1,0,0,0,0,B,10000,9.88,0,0.14,0,2
11620,23,64000,RENT,7,0,0,1,0,1,0,0,0,0,A,10000,,1,0.16,0,4
11627,23,71496,RENT,7,0,0,1,0,1,0,0,0,0,A,10000,7.51,0,0.14,0,2
11650,25,72345,RENT,10,0,0,1,0,1,0,0,0,0,C,10000,12.99,0,0.14,0,4
11680,26,75000,RENT,4,0,0,1,0,1,0,0,0,0,A,10000,7.49,0,0.13,0,4
11707,22,75000,RENT,2,0,0,1,0,1,0,0,0,0,B,10000,11.26,0,0.13,0,4
11710,23,76000,RENT,3,0,0,1,0,1,0,0,0,0,D,10000,15.37,0,0.13,0,3
11719,23,78204,RENT,0,0,0,1,0,1,0,0,0,0,A,10000,7.49,0,0.13,0,2
11731,22,80000,RENT,5,0,0,1,0,1,0,0,0,0,C,10000,14.27,0,0.13,0,2
11739,26,80000,RENT,2,0,0,1,0,1,0,0,0,0,A,10000,8.49,0,0.13,0,4
11755,24,80004,RENT,3,0,0,1,0,1,0,0,0,0,A,10000,6.62,0,0.12,0,2
11757,25,80004,RENT,5,0,0,1,0,1,0,0,0,0,B,10000,9.62,0,0.12,0,4
11765,24,82632,RENT,0,0,0,1,0,1,0,0,0,0,B,10000,12.21,0,0.12,0,4
11776,22,83200,RENT,3,0,0,1,0,1,0,0,0,0,D,10000,16.29,0,0.12,0,4
11815,23,73000,RENT,0,0,0,1,0,1,0,0,0,0,D,10000,14.11,1,0.14,0,3
11818,26,85500,RENT,0,0,0,1,0,1,0,0,0,0,A,10000,,0,0.12,0,2
11819,26,86000,RENT,4,0,0,1,0,1,0,0,0,0,C,10000,13.49,0,0.12,0,3
11821,22,87000,RENT,4,0,0,1,0,1,0,0,0,0,B,10000,11.26,0,0.11,0,3
11827,23,90000,RENT,7,0,0,1,0,1,0,0,0,0,B,10000,12.69,0,0.11,0,4
11852,23,91000,RENT,5,0,0,1,0,1,0,0,0,0,B,10000,10.2,0,0.11,0,2
11867,23,93000,RENT,6,0,0,1,0,1,0,0,0,0,C,10000,14.26,0,0.11,0,2
11898,24,42000,RENT,4,0,0,1,0,1,0,0,0,0,A,10200,7.49,0,0.24,0,4
11905,22,50004,RENT,6,0,0,1,0,1,0,0,0,0,D,10200,15.21,0,0.2,0,4
11913,24,22000,RENT,8,0,0,1,0,1,0,0,0,0,A,11000,7.51,1,0.5,0,2
11922,23,32000,RENT,4,0,0,1,0,1,0,0,0,0,B,11000,9.91,1,0.34,0,3
11937,23,57000,RENT,0,0,0,1,0,1,0,0,0,0,D,11050,14.74,1,0.19,0,4
11976,22,42000,RENT,6,0,0,1,0,1,0,0,0,0,B,11200,,0,0.27,0,4
11998,23,60000,RENT,0,0,0,1,0,1,0,0,0,0,C,11200,10.78,0,0.19,0,3
12021,24,86700,RENT,2,0,0,1,0,1,0,0,0,0,A,11200,,0,0.13,0,4
12032,24,110000,RENT,1,0,0,1,0,1,0,0,0,0,A,11200,7.49,0,0.1,0,4
12040,26,41892,RENT,8,0,0,1,0,1,0,0,0,0,C,11300,13.22,0,0.27,0,4
12055,26,41500,RENT,9,0,0,1,0,1,0,0,0,0,A,11400,7.66,0,0.27,0,3
12079,24,24000,RENT,0,0,0,1,0,1,0,0,0,0,A,11500,7.51,1,0.48,0,3
12104,26,41784,RENT,0,0,0,1,0,1,0,0,0,0,B,11500,10.95,0,0.28,0,4
12118,24,62500,RENT,5,0,0,1,0,1,0,0,0,0,A,11500,5.79,0,0.18,0,3
12126,24,74000,RENT,3,0,0,1,0,1,0,0,0,0,B,11500,10.74,0,0.16,0,3
12140,23,40000,RENT,7,0,0,1,0,1,0,0,0,0,B,11650,11.99,0,0.29,0,4
