Sort Code,person_age,person_income,person_emp_length,home_ownership,mortgage_debt,rent,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
5419,24,45000,5,0,1,0,PERSONAL,A,10000,5.79,0,0.22,0,4
5422,26,45000,10,0,1,0,DEBTCONSOLIDATION,A,10000,6.91,0,0.22,0,4
5439,22,45000,6,0,1,0,EDUCATION,A,10000,7.88,0,0.22,0,4
5441,21,45000,5,0,1,0,PERSONAL,A,4000,7.14,0,0.09,0,3
5450,23,45000,1,0,1,0,MEDICAL,B,7200,11.86,0,0.16,0,2
5451,21,45000,3,0,1,0,MEDICAL,A,4500,7.14,0,0.1,0,2
5452,25,45000,4,0,1,0,MEDICAL,A,5000,7.88,0,0.11,0,3
5454,24,45000,5,0,1,0,EDUCATION,A,5000,,0,0.11,0,4
5455,24,45000,0,0,1,0,VENTURE,A,6000,7.88,0,0.13,0,3
5456,21,45000,4,0,1,0,EDUCATION,A,5000,7.14,0,0.11,0,4
5463,21,45000,5,0,1,0,EDUCATION,A,18000,7.88,0,0.4,0,4
5468,24,45000,4,0,1,0,MEDICAL,A,1500,,0,0.03,0,2
5469,22,45000,3,0,1,0,EDUCATION,B,15000,11.36,0,0.33,0,2
5470,23,45000,7,0,1,0,VENTURE,A,5000,6.76,0,0.11,0,3
5471,26,45000,10,0,1,0,PERSONAL,A,1500,6.76,0,0.03,0,4
5474,21,45000,5,0,1,0,DEBTCONSOLIDATION,A,8000,7.51,0,0.18,0,4
5477,24,45000,8,0,1,0,HOMEIMPROVEMENT,A,4200,7.14,0,0.09,0,2
5482,21,45000,5,0,1,0,PERSONAL,A,10000,7.51,0,0.22,0,2
5485,22,45000,1,0,1,0,EDUCATION,B,3300,10.99,0,0.07,0,3
5489,24,39000,2,0,1,0,HOMEIMPROVEMENT,C,16000,14.22,1,0.41,0,4
5498,24,45000,2,0,1,0,HOMEIMPROVEMENT,B,13000,10.62,0,0.29,0,2
5499,24,45000,3,0,1,0,EDUCATION,B,1275,11.36,0,0.03,0,4
5508,23,45000,5,0,1,0,EDUCATION,B,14500,11.48,0,0.32,0,2
5512,25,45000,3,0,1,0,EDUCATION,B,6000,11.83,0,0.13,0,2
5515,26,45000,0,0,1,0,HOMEIMPROVEMENT,C,4000,13.92,0,0.09,0,2
5518,23,45000,2,0,1,0,PERSONAL,A,3000,7.05,0,0.07,0,3
5522,22,45000,3,0,1,0,EDUCATION,B,4000,11.83,0,0.09,0,3
5523,25,45000,3,0,1,0,DEBTCONSOLIDATION,A,4000,8.59,0,0.09,0,3
5524,22,45000,6,0,1,0,VENTURE,A,7000,8.94,0,0.16,0,3
5525,23,39000,7,0,1,0,VENTURE,C,16000,14.26,1,0.41,0,3
5526,25,45000,0,0,1,0,MEDICAL,A,5950,7.74,0,0.13,0,2
5528,22,45000,1,0,1,0,EDUCATION,B,14550,11.83,0,0.32,0,4
5530,22,45000,1,0,1,0,EDUCATION,B,8000,12.53,0,0.18,0,3
5532,25,45000,9,0,1,0,DEBTCONSOLIDATION,A,3200,7.74,0,0.07,0,3
5533,26,45000,1,0,1,0,DEBTCONSOLIDATION,A,1500,7.05,0,0.03,0,2
5534,23,45000,4,0,1,0,EDUCATION,B,9925,11.48,0,0.22,0,2
5540,23,39000,0,0,1,0,MEDICAL,D,8000,14.11,1,0.21,0,3
5541,23,45000,1,0,1,0,MEDICAL,B,10000,12.21,0,0.22,0,2
5543,22,45000,6,0,1,0,EDUCATION,A,5000,8,0,0.11,0,3
5545,26,45000,2,0,1,0,VENTURE,B,12000,,0,0.27,0,3
5546,24,45000,2,0,1,0,EDUCATION,B,9200,11.89,0,0.2,0,3
5547,26,45000,10,0,1,0,MEDICAL,B,4325,,0,0.1,0,4
5548,24,39000,1,0,1,0,EDUCATION,D,12000,14.11,1,0.31,0,2
5552,25,45000,0,0,1,0,VENTURE,B,17000,11.89,0,0.38,0,2
5554,24,45000,0,0,1,0,VENTURE,A,3600,,0,0.08,0,2
5572,22,45000,1,0,1,0,EDUCATION,A,7375,9.32,0,0.16,0,4
5574,26,39000,4,0,1,0,DEBTCONSOLIDATION,D,5000,13.67,1,0.13,0,3
5577,23,45000,1,0,1,0,EDUCATION,B,8000,10.51,0,0.18,0,4
5585,25,45000,7,0,1,0,EDUCATION,A,7500,8,0,0.17,0,3
5595,25,45000,0,0,1,0,VENTURE,B,7500,10.39,0,0.17,0,3
5601,25,45149,,0,1,0,EDUCATION,A,9000,5.79,0,0.2,0,4
5604,21,45192,0,0,1,0,PERSONAL,B,11700,10.74,0,0.26,0,2
5606,26,39200,2,0,1,0,MEDICAL,D,4000,15.05,1,0.1,0,3
5608,23,45204,0,0,1,0,EDUCATION,B,4750,12.21,0,0.11,0,4
5611,23,45288,7,0,1,0,DEBTCONSOLIDATION,B,20500,9.25,0,0.45,0,2
5612,23,39292,3,0,1,0,PERSONAL,A,3250,,1,0.08,0,4
5616,23,39325,3,0,1,0,EDUCATION,C,2800,12.87,1,0.07,0,4
5617,24,45336,8,0,1,0,MEDICAL,A,10000,5.99,0,0.22,0,2
5619,23,45378,7,0,1,0,PERSONAL,A,6000,5.79,0,0.13,0,2
5620,21,45432,4,0,1,0,EDUCATION,B,5000,9.88,0,0.11,0,4
5625,26,39500,6,0,1,0,MEDICAL,D,15250,15.05,1,0.39,0,4
5627,21,45600,5,0,1,0,MEDICAL,A,6000,6.03,0,0.13,0,4
5633,23,45600,,0,1,0,MEDICAL,B,3000,11.49,0,0.07,0,4
5635,25,45600,7,0,1,0,MEDICAL,C,13000,12.99,0,0.29,0,4
5642,24,45600,0,0,1,0,DEBTCONSOLIDATION,A,7200,6.91,0,0.16,0,4
5643,25,45600,6,0,1,0,HOMEIMPROVEMENT,A,15000,5.79,0,0.33,0,2
5644,21,39600,5,0,1,0,MEDICAL,A,6400,6.91,1,0.16,0,2
5646,22,45600,5,0,1,0,VENTURE,B,2000,10.36,0,0.04,0,2
5650,22,45600,5,0,1,0,VENTURE,B,9500,10.38,0,0.21,0,2
5654,22,45600,3,0,1,0,VENTURE,A,1600,7.88,0,0.04,0,2
5656,22,39600,6,0,1,0,DEBTCONSOLIDATION,C,4650,10.28,1,0.12,0,4
5658,22,45673,6,0,1,0,EDUCATION,A,7000,7.88,0,0.15,0,4
5659,22,45691,5,0,1,0,VENTURE,A,7000,7.14,0,0.15,0,2
5660,22,39696,,0,1,0,EDUCATION,B,14125,12.42,1,0.36,0,4
5667,25,39896,0,0,1,0,MEDICAL,A,9250,9.63,1,0.23,0,3
5668,22,45900,1,0,1,0,DEBTCONSOLIDATION,A,6400,8.59,0,0.14,0,3
5670,26,45900,10,0,1,0,PERSONAL,C,11500,13.79,0,0.25,0,4
5672,22,45975,6,0,1,0,MEDICAL,B,10375,,0,0.23,0,4
5674,23,45992,7,0,1,0,VENTURE,A,10000,5.42,0,0.22,0,3
5682,24,45996,6,0,1,0,EDUCATION,C,8500,,0,0.18,0,3
5697,24,46000,2,0,1,0,DEBTCONSOLIDATION,B,10075,12.42,0,0.22,0,2
5698,23,46000,7,0,1,0,PERSONAL,A,5000,6.62,0,0.11,0,3
5704,26,46000,3,0,1,0,HOMEIMPROVEMENT,B,11000,12.69,0,0.24,0,2
5709,23,46000,1,0,1,0,VENTURE,A,3000,5.42,0,0.07,0,3
5712,23,46000,6,0,1,0,PERSONAL,A,15000,6.99,0,0.33,0,3
5721,24,46000,8,0,1,0,MEDICAL,A,2000,7.66,0,0.04,0,2
5722,22,46000,6,0,1,0,PERSONAL,B,4000,10.37,0,0.09,0,2
5725,23,46000,2,0,1,0,MEDICAL,B,10000,10.36,0,0.22,0,3
5728,24,46000,5,0,1,0,EDUCATION,B,10000,9.99,0,0.22,0,2
5730,23,46000,,0,1,0,MEDICAL,A,3000,7.88,0,0.07,0,3
5735,25,46000,5,0,1,0,EDUCATION,B,23500,10.25,0,0.51,0,4
5739,25,40000,5,0,1,0,HOMEIMPROVEMENT,B,15000,11.36,1,0.38,0,2
5747,25,46000,1,0,1,0,HOMEIMPROVEMENT,C,8600,,0,0.19,0,2
5748,22,46000,3,0,1,0,DEBTCONSOLIDATION,A,6000,7.68,0,0.13,0,2
5760,25,46116,9,0,1,0,DEBTCONSOLIDATION,C,10000,11.03,0,0.22,0,3
5761,25,46144,9,0,1,0,EDUCATION,A,1500,7.49,0,0.03,0,2
5767,24,46325,6,0,1,0,MEDICAL,A,3600,7.68,0,0.08,0,4
5769,25,46350,0,0,1,0,VENTURE,B,9750,10,0,0.21,0,3
5770,23,46394,7,0,1,0,MEDICAL,C,15000,13.47,0,0.32,0,2
5773,23,46450,6,0,1,0,EDUCATION,A,10000,5.42,0,0.22,0,2
5774,26,46464,1,0,1,0,VENTURE,B,15000,12.21,0,0.32,0,3
5776,22,46500,3,0,1,0,VENTURE,A,13000,7.29,0,0.28,0,3
5781,22,46500,1,0,1,0,EDUCATION,B,4000,10.62,0,0.09,0,3
5782,24,40500,8,0,1,0,DEBTCONSOLIDATION,B,8500,10.99,1,0.21,0,3
5783,21,46500,5,0,1,0,EDUCATION,D,1300,14.96,0,0.03,0,2
5786,22,46500,1,0,1,0,EDUCATION,B,12000,12.21,0,0.26,0,3
5787,23,46551,7,0,1,0,VENTURE,B,15000,10.62,0,0.32,0,4
5796,26,46800,3,0,1,0,HOMEIMPROVEMENT,B,12725,12.42,0,0.27,0,2
5797,23,46800,,0,1,0,PERSONAL,A,5000,6.99,0,0.11,0,2
5799,24,46800,6,0,1,0,DEBTCONSOLIDATION,A,12000,6.99,0,0.26,0,2
5801,26,46800,,0,1,0,HOMEIMPROVEMENT,D,6000,14.91,0,0.13,0,2
5803,22,46800,4,0,1,0,MEDICAL,A,3600,7.14,0,0.08,0,3
5807,21,46800,,0,1,0,DEBTCONSOLIDATION,A,5000,7.51,0,0.11,0,3
5814,23,46800,4,0,1,0,PERSONAL,A,13000,8.59,0,0.28,0,2
5822,24,47000,9,0,1,0,VENTURE,C,9600,15.96,0,0.2,0,2
5826,22,41000,6,0,1,0,DEBTCONSOLIDATION,A,7000,7.9,1,0.17,0,4
5832,24,47000,8,0,1,0,PERSONAL,B,3000,12.69,0,0.06,0,3
5833,26,47000,5,0,1,0,MEDICAL,A,6600,7.9,0,0.14,0,2
5836,23,47000,7,0,1,0,MEDICAL,B,8000,10.65,0,0.17,0,3
5840,21,47000,2,0,1,0,MEDICAL,A,5400,8.9,0,0.11,0,3
5846,25,47000,5,0,1,0,EDUCATION,B,10400,11.49,0,0.22,0,2
5852,23,47000,1,0,1,0,VENTURE,A,6000,5.99,0,0.13,0,2
5856,24,47000,7,0,1,0,MEDICAL,B,15000,10.74,0,0.32,0,2
5857,24,47000,5,0,1,0,MEDICAL,A,15000,7.66,0,0.32,0,3
5860,26,47000,0,0,1,0,PERSONAL,A,3000,5.79,0,0.06,0,2
5865,22,47000,3,0,1,0,MEDICAL,A,15000,7.66,0,0.32,0,2
5867,24,47000,4,0,1,0,HOMEIMPROVEMENT,A,6000,7.66,0,0.13,0,3
5873,24,47000,1,0,1,0,DEBTCONSOLIDATION,B,8500,,0,0.18,0,3
5876,21,47000,5,0,1,0,PERSONAL,A,7000,7.14,0,0.15,0,3
5877,23,47000,8,0,1,0,VENTURE,A,7500,7.51,0,0.16,0,4
5883,24,47000,0,0,1,0,MEDICAL,A,9000,8.94,0,0.19,0,3
5888,22,41000,6,0,1,0,EDUCATION,C,10000,13.57,1,0.24,0,4
5891,24,47000,3,0,1,0,HOMEIMPROVEMENT,B,12000,12.21,0,0.26,0,4
5895,24,41000,1,0,1,0,MEDICAL,B,6600,10.71,1,0.16,0,2
5902,22,47091,6,0,1,0,VENTURE,A,10000,,0,0.21,0,3
5903,24,47100,,0,1,0,PERSONAL,B,4000,11.49,0,0.08,0,3
5904,24,47110,0,0,1,0,PERSONAL,B,11000,10.99,0,0.23,0,4
5909,21,47200,1,0,1,0,MEDICAL,C,7000,13.23,0,0.15,0,4
5913,22,41244,6,0,1,0,DEBTCONSOLIDATION,B,11500,11.58,1,0.28,0,3
5916,26,47300,3,0,1,0,VENTURE,B,6000,12.69,0,0.13,0,4
5917,24,47300,5,0,1,0,PERSONAL,A,9500,8.49,0,0.2,0,2
5921,25,47412,0,0,1,0,EDUCATION,A,6500,8.59,0,0.14,0,2
5922,22,47472,6,0,1,0,VENTURE,B,20000,11.83,0,0.42,0,3
5924,22,47484,0,0,1,0,EDUCATION,B,5325,10.62,0,0.11,0,4
5928,24,47500,7,0,1,0,DEBTCONSOLIDATION,B,12000,9.91,0,0.25,0,3
5929,22,47500,6,0,1,0,VENTURE,A,6000,7.9,0,0.13,0,3
5931,24,47500,3,0,1,0,MEDICAL,B,13750,11.71,0,0.29,0,4
5937,24,47500,8,0,1,0,HOMEIMPROVEMENT,A,7000,7.74,0,0.15,0,3
5940,22,47540,4,0,1,0,MEDICAL,B,12250,10.62,0,0.26,0,2
5941,22,47580,6,0,1,0,MEDICAL,A,4000,6.62,0,0.08,0,2
5942,21,47580,5,0,1,0,EDUCATION,A,14000,6.03,0,0.29,0,2
5946,25,47700,1,0,1,0,HOMEIMPROVEMENT,A,12375,7.9,0,0.26,0,4
5949,22,47748,5,0,1,0,PERSONAL,A,4500,6.39,0,0.09,0,4
5951,21,47760,2,0,1,0,PERSONAL,A,15000,6.03,0,0.31,0,2
5953,22,47800,3,0,1,0,MEDICAL,B,15000,11.86,0,0.31,0,4
5961,22,47940,4,0,1,0,DEBTCONSOLIDATION,B,15000,,0,0.31,0,4
5962,22,47952,,0,1,0,VENTURE,A,15000,6.17,0,0.31,0,4
5964,26,48000,10,0,1,0,DEBTCONSOLIDATION,C,11000,13.49,0,0.23,0,3
5966,21,48000,5,0,1,0,VENTURE,B,7350,10.65,0,0.15,0,2
5977,22,42000,,0,1,0,PERSONAL,A,3200,7.9,1,0.08,0,3
5980,23,48000,7,0,1,0,EDUCATION,B,10000,10.65,0,0.21,0,4
5994,26,48000,7,0,1,0,MEDICAL,A,10000,,0,0.21,0,3
5997,22,48000,6,0,1,0,EDUCATION,A,15000,,0,0.31,0,4
5998,22,48000,5,0,1,0,PERSONAL,B,3000,,0,0.06,0,3
6001,24,48000,,0,1,0,HOMEIMPROVEMENT,B,2000,12.69,0,0.04,0,4
6002,24,48000,9,0,1,0,VENTURE,A,8400,,0,0.17,0,4
6004,22,48000,0,0,1,0,MEDICAL,A,5000,6.03,0,0.1,0,4
6005,23,48000,7,0,1,0,DEBTCONSOLIDATION,B,2500,11.71,0,0.05,0,3
6012,23,48000,8,0,1,0,VENTURE,A,10500,7.51,0,0.22,0,2
6013,23,48000,8,0,1,0,PERSONAL,B,10000,10.65,0,0.21,0,3
6018,24,42000,,0,1,0,MEDICAL,A,19000,6.99,1,0.45,0,3
6024,25,48000,9,0,1,0,MEDICAL,A,3500,5.42,0,0.07,0,4
6027,26,48000,10,0,1,0,PERSONAL,B,2000,10.99,0,0.04,0,2
6029,22,48000,6,0,1,0,DEBTCONSOLIDATION,A,4400,5.99,0,0.09,0,3
6032,26,48000,0,0,1,0,DEBTCONSOLIDATION,C,12000,,0,0.25,0,3
6036,22,48000,2,0,1,0,VENTURE,B,13000,10.99,0,0.27,0,3
6038,26,48000,2,0,1,0,EDUCATION,A,5000,8.49,0,0.1,0,4
6042,24,48000,8,0,1,0,MEDICAL,A,10000,7.49,0,0.21,0,3
6043,21,42000,5,0,1,0,DEBTCONSOLIDATION,B,8325,,1,0.2,0,2
6052,25,48000,7,0,1,0,VENTURE,B,3000,11.99,0,0.06,0,4
6055,25,48000,6,0,1,0,VENTURE,A,3200,6.99,0,0.07,0,2
6058,24,48000,4,0,1,0,MEDICAL,B,4200,11.99,0,0.09,0,4
6062,26,48000,10,0,1,0,HOMEIMPROVEMENT,A,4000,5.42,0,0.08,0,2
6066,24,48000,4,0,1,0,EDUCATION,A,5000,5.99,0,0.1,0,2
6067,24,48000,8,0,1,0,PERSONAL,A,3200,5.99,0,0.07,0,4
6070,26,48000,9,0,1,0,PERSONAL,B,8000,10.59,0,0.17,0,4
6077,23,42000,7,0,1,0,EDUCATION,A,10500,7.66,1,0.25,0,2
6079,22,48000,1,0,1,0,PERSONAL,B,4000,9.63,0,0.08,0,2
6081,24,48000,4,0,1,0,MEDICAL,A,4000,5.42,0,0.08,0,4
6083,25,48000,3,0,1,0,DEBTCONSOLIDATION,B,4800,10.74,0,0.1,0,4
6096,23,48000,7,0,1,0,VENTURE,A,14125,,0,0.29,0,2
6097,24,48000,7,0,1,0,MEDICAL,A,12000,7.29,0,0.25,0,3
6098,25,48000,,0,1,0,HOMEIMPROVEMENT,A,4500,5.42,0,0.09,0,2
6107,24,48000,3,0,1,0,DEBTCONSOLIDATION,B,4800,9.99,0,0.1,0,2
6110,26,48000,4,0,1,0,PERSONAL,A,10000,5.79,0,0.21,0,3
6112,24,48000,4,0,1,0,DEBTCONSOLIDATION,B,12000,,0,0.25,0,3
6118,22,48000,0,0,1,0,MEDICAL,A,3500,6.54,0,0.07,0,3
6121,22,48000,6,0,1,0,MEDICAL,B,3800,,0,0.08,0,2
6126,22,48000,4,0,1,0,PERSONAL,A,6500,6.17,0,0.14,0,2
6128,24,48000,5,0,1,0,HOMEIMPROVEMENT,A,17000,6.91,0,0.35,0,4
6138,22,48000,2,0,1,0,MEDICAL,B,9600,11.86,0,0.2,0,2
6142,22,48000,5,0,1,0,EDUCATION,A,9600,7.51,0,0.2,0,4
6144,25,48000,2,0,1,0,VENTURE,B,5000,,0,0.1,0,4
6147,22,48000,4,0,1,0,PERSONAL,B,4000,11.86,0,0.08,0,2
6152,25,48000,3,0,1,0,DEBTCONSOLIDATION,A,4000,7.14,0,0.08,0,3
6154,25,48000,4,0,1,0,PERSONAL,B,7350,11.12,0,0.15,0,2
6156,24,48000,4,0,1,0,PERSONAL,A,1200,6.76,0,0.03,0,3
6159,23,48000,0,0,1,0,EDUCATION,A,3200,7.51,0,0.07,0,2
6161,24,48000,3,0,1,0,VENTURE,A,9600,,0,0.2,0,4
6165,25,48000,6,0,1,0,EDUCATION,B,24250,10.25,0,0.51,0,3
6166,22,48000,2,0,1,0,EDUCATION,C,7000,13.48,0,0.15,0,3
6167,22,48000,6,0,1,0,EDUCATION,A,5000,7.88,0,0.1,0,2
6174,22,48000,7,0,1,0,VENTURE,B,6500,10.62,0,0.14,0,3
6179,22,48000,4,0,1,0,MEDICAL,B,15000,9.88,0,0.31,0,2
6181,26,48000,1,0,1,0,VENTURE,B,4200,10.62,0,0.09,0,2
6182,24,48000,2,0,1,0,EDUCATION,B,5500,11.36,0,0.11,0,3
6184,26,48000,10,0,1,0,VENTURE,A,4000,,0,0.08,0,2
6187,23,48000,3,0,1,0,VENTURE,B,12000,11.36,0,0.25,0,3
6194,25,48000,5,0,1,0,HOMEIMPROVEMENT,A,7800,8.94,0,0.16,0,2
6202,24,42000,2,0,1,0,DEBTCONSOLIDATION,A,3500,8.94,1,0.08,0,3
6204,22,48000,0,0,1,0,PERSONAL,B,2800,12.53,0,0.06,0,2
6206,24,48000,8,0,1,0,EDUCATION,A,3100,8.94,0,0.06,0,3
6210,24,48000,0,0,1,0,EDUCATION,B,4400,11.83,0,0.09,0,2
6213,22,48000,3,0,1,0,VENTURE,B,8000,12.53,0,0.17,0,4
6217,26,48000,10,0,1,0,EDUCATION,A,10000,7.74,0,0.21,0,2
6220,21,48000,5,0,1,0,EDUCATION,C,10800,12.84,0,0.23,0,2
6238,22,48000,6,0,1,0,EDUCATION,A,9925,9.63,0,0.21,0,2
6242,23,48000,2,0,1,0,EDUCATION,A,10000,9.32,0,0.21,0,4
6248,22,48000,0,0,1,0,DEBTCONSOLIDATION,A,4800,9.07,0,0.1,0,3
6254,24,48000,2,0,1,0,HOMEIMPROVEMENT,A,5000,7.68,0,0.1,0,4
6263,24,48000,1,0,1,0,MEDICAL,C,3500,10.28,0,0.07,0,4
6267,23,48152,7,0,1,0,MEDICAL,A,9500,7.29,0,0.2,0,2
6268,22,48156,6,0,1,0,DEBTCONSOLIDATION,A,3000,,0,0.06,0,2
6270,23,48235,5,0,1,0,VENTURE,B,20000,12.18,0,0.41,0,2
6271,25,48360,9,0,1,0,EDUCATION,A,6000,7.66,0,0.12,0,3
6276,23,48500,1,0,1,0,VENTURE,C,6500,,0,0.13,0,4
6279,26,48500,9,0,1,0,HOMEIMPROVEMENT,A,13000,7.29,0,0.27,0,3
6280,23,48500,8,0,1,0,PERSONAL,B,6000,10.25,0,0.12,0,2
6287,22,48526,0,0,1,0,EDUCATION,B,13500,11.14,0,0.28,0,3
6292,23,48600,5,0,1,0,MEDICAL,B,6000,11.86,0,0.12,0,4
6293,23,48600,7,0,1,0,PERSONAL,B,19000,11.36,0,0.39,0,4
6296,24,48661,7,0,1,0,EDUCATION,D,8000,17.58,0,0.16,0,2
6302,24,48800,7,0,1,0,DEBTCONSOLIDATION,A,9000,7.49,0,0.18,0,2
6304,24,48852,4,0,1,0,VENTURE,A,10300,6.99,0,0.21,0,2
6307,24,48960,8,0,1,0,VENTURE,E,10000,18.39,0,0.2,0,3
6309,22,48996,5,0,1,0,MEDICAL,A,5000,7.9,0,0.1,0,4
6311,23,48996,7,0,1,0,EDUCATION,C,10525,13.61,0,0.21,0,2
6314,22,42996,7,0,1,0,HOMEIMPROVEMENT,C,12000,13.79,1,0.28,0,4
6322,23,49000,6,0,1,0,DEBTCONSOLIDATION,A,9600,5.42,0,0.2,0,3
6323,24,43000,1,0,1,0,PERSONAL,D,4000,17.49,1,0.09,0,3
6324,23,49000,5,0,1,0,EDUCATION,A,3500,5.42,0,0.07,0,2
6329,24,43000,2,0,1,0,DEBTCONSOLIDATION,B,3000,10.99,1,0.07,0,3
6330,23,49000,7,0,1,0,VENTURE,C,4000,13.99,0,0.08,0,4
6332,25,49000,9,0,1,0,DEBTCONSOLIDATION,A,7000,6.99,0,0.14,0,3
6335,24,49000,5,0,1,0,HOMEIMPROVEMENT,A,2700,6.92,0,0.06,0,4
6336,22,49000,6,0,1,0,EDUCATION,A,2400,5.79,0,0.05,0,4
6337,23,49000,7,0,1,0,MEDICAL,A,2400,7.66,0,0.05,0,3
6338,25,49000,2,0,1,0,HOMEIMPROVEMENT,B,18225,10,0,0.37,0,4
6339,26,49000,10,0,1,0,EDUCATION,B,20000,10,0,0.41,0,2
6343,22,49000,,0,1,0,PERSONAL,A,16750,6.91,0,0.34,0,4
6345,23,49000,2,0,1,0,VENTURE,A,6000,7.88,0,0.12,0,4
6346,26,49000,10,0,1,0,EDUCATION,A,14000,7.88,0,0.29,0,2
6348,24,49000,7,0,1,0,MEDICAL,A,3500,7.88,0,0.07,0,3
6353,22,49000,6,0,1,0,VENTURE,A,4000,8.94,0,0.08,0,2
6354,22,49000,2,0,1,0,DEBTCONSOLIDATION,B,8500,12.53,0,0.17,0,2
6356,21,49000,5,0,1,0,VENTURE,A,14000,,0,0.29,0,3
6358,22,49000,4,0,1,0,VENTURE,A,7000,9.32,0,0.14,0,2
6364,22,49032,6,0,1,0,EDUCATION,B,2400,11.86,0,0.05,0,2
6366,25,49152,7,0,1,0,MEDICAL,B,3000,11.71,0,0.06,0,2
6371,22,49200,,0,1,0,DEBTCONSOLIDATION,A,21000,7.51,0,0.43,0,4
6372,22,49200,6,0,1,0,VENTURE,A,4800,7.51,0,0.1,0,3
6373,25,49200,6,0,1,0,MEDICAL,A,5600,7.49,0,0.11,0,2
6375,25,49200,2,0,1,0,EDUCATION,B,6000,10,0,0.12,0,2
6378,26,49200,8,0,1,0,EDUCATION,A,4800,6.17,0,0.1,0,3
6386,24,49344,6,0,1,0,DEBTCONSOLIDATION,B,8500,9.99,0,0.17,0,4
6394,22,49500,5,0,1,0,VENTURE,B,10000,10.36,0,0.2,0,3
6396,25,49500,2,0,1,0,DEBTCONSOLIDATION,A,2400,7.51,0,0.05,0,2
6402,22,49536,6,0,1,0,DEBTCONSOLIDATION,A,5200,6.62,0,0.1,0,2
6404,24,43590,8,0,1,0,MEDICAL,B,8000,11.83,1,0.18,0,3
6405,23,43600,5,0,1,0,DEBTCONSOLIDATION,B,25000,,1,0.57,0,3
6407,24,49600,8,0,1,0,HOMEIMPROVEMENT,A,2500,7.4,0,0.05,0,2
6409,25,43633,3,0,1,0,DEBTCONSOLIDATION,D,9000,15.62,1,0.21,0,3
6412,25,49713,7,0,1,0,DEBTCONSOLIDATION,B,12000,11.86,0,0.24,0,2
6413,25,49716,6,0,1,0,MEDICAL,A,8000,9.32,0,0.16,0,2
6422,25,49920,9,0,1,0,DEBTCONSOLIDATION,A,3325,5.42,0,0.07,0,3
6425,22,49920,1,0,1,0,EDUCATION,C,10000,12.53,0,0.2,0,3
6427,26,49992,10,0,1,0,DEBTCONSOLIDATION,B,6000,10.99,0,0.12,0,2
6428,26,49995,10,0,1,0,EDUCATION,B,10000,11.71,0,0.2,0,3
6434,22,50000,2,0,1,0,EDUCATION,B,22000,9.91,0,0.44,0,2
6439,25,50000,9,0,1,0,PERSONAL,C,20000,15.27,0,0.4,0,4
6442,24,50000,2,0,1,0,PERSONAL,A,6000,7.51,0,0.12,0,3
6443,22,50000,6,0,1,0,EDUCATION,B,13000,10.65,0,0.26,0,3
6447,21,50000,5,0,1,0,EDUCATION,C,9000,13.49,0,0.18,0,4
6453,24,50000,0,0,1,0,EDUCATION,B,18650,9.91,0,0.37,0,3
6454,22,50000,6,0,1,0,EDUCATION,A,4800,6.03,0,0.1,0,3
6459,22,50000,6,0,1,0,VENTURE,B,6000,12.69,0,0.12,0,4
6460,24,44000,4,0,1,0,HOMEIMPROVEMENT,A,2200,8.9,1,0.05,0,4
6462,25,50000,9,0,1,0,VENTURE,A,18650,7.9,0,0.37,0,4
6467,23,50000,6,0,1,0,EDUCATION,B,17000,12.42,0,0.34,0,3
6468,23,50000,7,0,1,0,EDUCATION,A,3000,6.03,0,0.06,0,4
6471,25,50000,8,0,1,0,DEBTCONSOLIDATION,B,12500,10.65,0,0.25,0,4
6479,25,50000,3,0,1,0,DEBTCONSOLIDATION,A,17000,6.03,0,0.34,0,2
6481,22,50000,,0,1,0,VENTURE,B,10000,12.69,0,0.2,0,4
6482,26,50000,3,0,1,0,DEBTCONSOLIDATION,A,8000,6.62,0,0.16,0,4
6483,25,50000,0,0,1,0,VENTURE,E,8000,19.42,0,0.16,0,2
6484,23,50000,7,0,1,0,DEBTCONSOLIDATION,A,2000,6.62,0,0.04,0,4
6485,21,50000,5,0,1,0,VENTURE,A,3500,6.03,0,0.07,0,4
6486,25,50000,0,0,1,0,DEBTCONSOLIDATION,A,2600,6.03,0,0.05,0,3
6487,26,44000,3,0,1,0,DEBTCONSOLIDATION,D,3500,16.29,1,0.08,0,3
6490,22,50000,6,0,1,0,PERSONAL,A,8000,6.03,0,0.16,0,3
6494,25,50000,2,0,1,0,VENTURE,A,10000,7.9,0,0.2,0,2
6496,24,50000,7,0,1,0,VENTURE,B,7500,11.71,0,0.15,0,4
6499,24,50000,8,0,1,0,VENTURE,A,13700,6.03,0,0.27,0,3
6501,22,50000,6,0,1,0,PERSONAL,A,15000,7.9,0,0.3,0,3
6503,23,50000,3,0,1,0,EDUCATION,A,10000,6.03,0,0.2,0,4
6504,24,50000,2,0,1,0,MEDICAL,A,12000,6.62,0,0.24,0,4
6506,22,50000,6,0,1,0,VENTURE,C,10000,,0,0.2,0,4
6509,26,50000,4,0,1,0,VENTURE,A,17200,7.51,0,0.34,0,4
6516,22,50000,6,0,1,0,DEBTCONSOLIDATION,A,12000,7.9,0,0.24,0,4
6517,22,50000,6,0,1,0,PERSONAL,A,7800,6.62,0,0.16,0,3
6518,26,50000,10,0,1,0,DEBTCONSOLIDATION,A,5400,8.9,0,0.11,0,2
